"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 13, 2018","4,603.6","4,672.5","4,672.9","4,587.4","-","-0.91%"
"Apr 12, 2018","4,646.1","4,619.1","4,668.5","4,617.3","-","1.14%"
"Apr 11, 2018","4,593.8","4,581.6","4,615.0","4,573.6","-","-0.45%"
"Apr 10, 2018","4,614.4","4,616.9","4,636.8","4,591.6","-","1.22%"
"Apr 09, 2018","4,558.8","4,580.1","4,643.4","4,555.9","-","0.03%"
"Apr 06, 2018","4,557.3","4,620.0","4,640.6","4,519.5","-","-2.24%"
"Apr 05, 2018","4,661.8","4,663.4","4,677.5","4,633.2","-","0.60%"
"Apr 04, 2018","4,634.0","4,534.7","4,643.4","4,528.8","-","0.79%"
"Apr 03, 2018","4,597.7","4,563.2","4,607.4","4,538.9","-","1.19%"
"Apr 02, 2018","4,543.5","4,629.4","4,638.7","4,496.2","-","-2.08%"
"Mar 29, 2018","4,639.8","4,603.2","4,659.0","4,586.3","-","1.12%"
"Mar 28, 2018","4,588.4","4,573.9","4,612.7","4,533.8","-","0.40%"
"Mar 27, 2018","4,570.2","4,667.9","4,667.9","4,547.6","-","-1.63%"
"Mar 26, 2018","4,646.1","4,589.0","4,648.9","4,559.0","-","2.80%"
"Mar 23, 2018","4,519.7","4,656.4","4,667.0","4,516.7","-","-2.73%"
"Mar 22, 2018","4,646.5","4,734.6","4,746.2","4,645.5","-","-2.80%"
"Mar 21, 2018","4,780.3","4,781.7","4,819.8","4,770.3","-","0.02%"
"Mar 20, 2018","4,779.4","4,789.8","4,799.8","4,773.2","-","0.09%"
"Mar 19, 2018","4,775.1","4,807.1","4,807.1","4,731.3","-","-0.83%"
"Mar 16, 2018","4,815.3","4,798.3","4,831.4","4,791.0","-","0.61%"
"Mar 15, 2018","4,786.3","4,792.2","4,792.7","4,759.4","-","0.17%"
"Mar 14, 2018","4,778.4","4,825.7","4,827.3","4,769.9","-","-0.85%"
"Mar 13, 2018","4,819.5","4,870.4","4,870.4","4,810.1","-","-0.63%"
"Mar 12, 2018","4,850.0","4,860.0","4,869.2","4,831.6","-","-0.14%"
"Mar 09, 2018","4,856.9","4,793.1","4,857.1","4,788.2","-","1.97%"
"Mar 08, 2018","4,763.1","4,777.5","4,781.2","4,728.8","-","-0.11%"
"Mar 07, 2018","4,768.2","4,708.5","4,778.2","4,708.2","-","0.39%"
"Mar 06, 2018","4,749.9","4,717.9","4,752.0","4,681.2","-","1.02%"
"Mar 05, 2018","4,701.8","4,598.6","4,719.8","4,595.6","-","1.57%"
"Mar 02, 2018","4,629.3","4,558.4","4,635.2","4,533.5","-","0.93%"
"Mar 01, 2018","4,586.5","4,617.8","4,648.2","4,566.9","-","-0.72%"
"Feb 28, 2018","4,619.8","4,690.6","4,710.9","4,619.8","-","-1.14%"
"Feb 27, 2018","4,673.1","4,716.5","4,756.3","4,672.9","-","-0.97%"
"Feb 26, 2018","4,719.1","4,694.2","4,719.6","4,664.3","-","0.85%"
"Feb 23, 2018","4,679.5","4,628.8","4,679.5","4,627.3","-","1.59%"
"Feb 22, 2018","4,606.4","4,676.7","4,688.6","4,599.2","-","-1.03%"
"Feb 21, 2018","4,654.2","4,655.8","4,715.2","4,653.5","-","0.01%"
"Feb 20, 2018","4,653.8","4,671.2","4,708.8","4,640.1","-","-0.74%"
"Feb 16, 2018","4,688.5","4,662.2","4,706.1","4,661.9","-","0.20%"
"Feb 15, 2018","4,679.0","4,680.5","4,681.1","4,633.6","-","0.39%"
"Feb 14, 2018","4,660.6","4,545.7","4,664.3","4,545.0","-","2.02%"
"Feb 13, 2018","4,568.3","4,529.7","4,572.9","4,519.5","-","0.31%"
"Feb 12, 2018","4,554.2","4,535.7","4,581.3","4,493.4","-","1.14%"
"Feb 09, 2018","4,502.7","4,480.2","4,529.1","4,375.3","-","1.63%"
"Feb 08, 2018","4,430.3","4,604.8","4,604.8","4,429.8","-","-3.59%"
"Feb 07, 2018","4,595.1","4,573.2","4,637.3","4,563.4","-","0.20%"
"Feb 06, 2018","4,585.9","4,447.9","4,595.4","4,429.5","-","0.95%"
"Feb 05, 2018","4,542.8","4,674.7","4,721.7","4,538.5","-","-3.62%"
"Feb 02, 2018","4,713.3","4,754.8","4,786.5","4,704.2","-","-1.08%"
"Feb 01, 2018","4,765.0","4,706.5","4,765.7","4,703.6","-","1.07%"
"Jan 31, 2018","4,714.6","4,710.3","4,738.9","4,701.9","-","0.23%"
"Jan 30, 2018","4,703.9","4,701.4","4,730.6","4,701.4","-","-0.68%"
"Jan 29, 2018","4,735.9","4,773.0","4,782.4","4,735.3","-","-0.79%"
"Jan 26, 2018","4,773.5","4,750.0","4,773.5","4,733.4","-","0.49%"
"Jan 25, 2018","4,750.3","4,780.9","4,781.1","4,734.9","-","-0.40%"
"Jan 24, 2018","4,769.3","4,792.9","4,804.3","4,745.0","-","-0.10%"
"Jan 23, 2018","4,774.2","4,757.5","4,782.9","4,744.1","-","0.33%"
"Jan 22, 2018","4,758.6","4,739.6","4,759.4","4,725.3","-","0.34%"
"Jan 19, 2018","4,742.7","4,691.3","4,743.3","4,691.3","-","1.18%"
"Jan 18, 2018","4,687.5","4,709.0","4,711.5","4,684.4","-","-0.51%"
"Jan 17, 2018","4,711.3","4,710.5","4,720.9","4,676.8","-","0.44%"
"Jan 16, 2018","4,690.5","4,727.8","4,750.2","4,679.2","-","-0.28%"
"Jan 12, 2018","4,703.6","4,691.2","4,706.1","4,680.7","-","0.53%"
"Jan 11, 2018","4,678.7","4,661.3","4,680.1","4,650.2","-","0.69%"
"Jan 10, 2018","4,646.6","4,630.7","4,670.3","4,628.4","-","0.44%"
"Jan 09, 2018","4,626.3","4,604.1","4,645.2","4,604.1","-","0.76%"
"Jan 08, 2018","4,591.2","4,571.6","4,595.1","4,564.5","-","0.47%"
"Jan 05, 2018","4,569.5","4,557.3","4,570.9","4,546.1","-","0.58%"
"Jan 04, 2018","4,543.1","4,541.9","4,575.1","4,540.8","-","0.53%"
"Jan 03, 2018","4,519.2","4,500.2","4,529.9","4,500.0","-","0.40%"
"Jan 02, 2018","4,501.0","4,532.1","4,532.1","4,488.7","-","-0.27%"
"Dec 29, 2017","4,513.3","4,549.9","4,554.0","4,513.0","-","-0.58%"
"Dec 28, 2017","4,539.5","4,520.0","4,540.5","4,509.5","-","0.51%"
"Dec 27, 2017","4,516.5","4,525.5","4,534.2","4,512.0","-","-0.09%"
"Dec 26, 2017","4,520.5","4,530.5","4,540.0","4,513.0","-","-0.37%"
"Dec 22, 2017","4,537.1","4,546.9","4,547.2","4,517.7","-","-0.14%"
"Dec 21, 2017","4,543.4","4,526.1","4,553.9","4,522.6","-","0.81%"
"Dec 20, 2017","4,507.1","4,540.3","4,543.6","4,489.9","-","-0.33%"
"Dec 19, 2017","4,522.0","4,567.0","4,567.0","4,521.8","-","-0.74%"
"Dec 18, 2017","4,555.7","4,557.1","4,577.9","4,541.0","-","0.65%"
"Dec 15, 2017","4,526.1","4,471.5","4,547.7","4,471.3","-","1.36%"
"Dec 14, 2017","4,465.2","4,500.6","4,509.7","4,458.0","-","-0.62%"
"Dec 13, 2017","4,493.2","4,531.1","4,542.4","4,489.3","-","-0.85%"
"Dec 12, 2017","4,531.8","4,518.2","4,545.9","4,518.0","-","0.43%"
"Dec 11, 2017","4,512.4","4,532.3","4,541.1","4,503.8","-","-0.43%"
"Dec 08, 2017","4,531.7","4,551.8","4,551.8","4,514.5","-","0.03%"
"Dec 07, 2017","4,530.2","4,503.6","4,542.1","4,501.1","-","0.40%"
"Dec 06, 2017","4,512.2","4,519.0","4,534.6","4,502.8","-","-0.28%"
"Dec 05, 2017","4,524.7","4,587.6","4,588.5","4,522.7","-","-1.16%"
"Dec 04, 2017","4,577.9","4,618.2","4,636.2","4,577.4","-","0.39%"
"Dec 01, 2017","4,560.2","4,561.0","4,565.8","4,452.9","-","0.27%"
"Nov 30, 2017","4,548.1","4,574.6","4,599.5","4,538.4","-","-0.18%"
"Nov 29, 2017","4,556.2","4,506.3","4,572.7","4,505.9","-","1.53%"
"Nov 28, 2017","4,487.4","4,411.1","4,487.4","4,402.0","-","1.99%"
"Nov 27, 2017","4,399.7","4,395.6","4,412.7","4,393.9","-","0.15%"
"Nov 24, 2017","4,393.2","4,411.3","4,411.9","4,389.6","-","-0.13%"
"Nov 22, 2017","4,399.1","4,418.5","4,421.4","4,397.1","-","-0.38%"
"Nov 21, 2017","4,415.8","4,412.5","4,416.7","4,403.9","-","0.43%"
"Nov 20, 2017","4,396.9","4,372.6","4,397.7","4,368.9","-","0.67%"
"Nov 17, 2017","4,367.8","4,345.6","4,371.0","4,337.6","-","0.25%"
"Nov 16, 2017","4,357.0","4,364.1","4,374.7","4,353.3","-","0.19%"
"Nov 15, 2017","4,348.8","4,325.4","4,367.8","4,310.2","-","-0.13%"
"Nov 14, 2017","4,354.6","4,320.7","4,356.8","4,320.6","-","0.32%"
"Nov 13, 2017","4,340.7","4,291.1","4,345.6","4,285.5","-","0.74%"
"Nov 10, 2017","4,308.7","4,313.3","4,322.4","4,305.3","-","-0.09%"
"Nov 09, 2017","4,312.4","4,316.2","4,337.5","4,283.0","-","-0.56%"
"Nov 08, 2017","4,336.5","4,331.2","4,344.9","4,315.5","-","-0.10%"
"Nov 07, 2017","4,341.0","4,405.7","4,413.2","4,337.0","-","-1.42%"
"Nov 06, 2017","4,403.6","4,384.6","4,410.8","4,384.2","-","0.33%"
"Nov 03, 2017","4,389.0","4,389.4","4,394.2","4,373.9","-","-0.29%"
"Nov 02, 2017","4,401.9","4,363.1","4,411.0","4,361.2","-","1.07%"
"Nov 01, 2017","4,355.3","4,398.9","4,403.8","4,348.1","-","-0.44%"
"Oct 31, 2017","4,374.6","4,351.7","4,386.8","4,350.1","-","0.48%"
"Oct 30, 2017","4,353.9","4,374.7","4,388.8","4,350.8","-","-0.88%"
"Oct 27, 2017","4,392.5","4,385.6","4,397.2","4,364.2","-","0.11%"
"Oct 26, 2017","4,387.7","4,371.1","4,391.1","4,359.6","-","0.53%"
"Oct 25, 2017","4,364.5","4,395.9","4,398.6","4,336.8","-","-0.68%"
"Oct 24, 2017","4,394.6","4,393.7","4,408.4","4,385.9","-","0.37%"
"Oct 23, 2017","4,378.6","4,413.2","4,413.2","4,375.2","-","-0.73%"
"Oct 20, 2017","4,410.7","4,413.4","4,417.1","4,399.7","-","0.70%"
"Oct 19, 2017","4,380.1","4,353.7","4,384.7","4,346.5","-","0.13%"
"Oct 18, 2017","4,374.2","4,359.7","4,379.4","4,352.2","-","0.72%"
"Oct 17, 2017","4,343.1","4,377.9","4,379.0","4,339.8","-","-0.71%"
"Oct 16, 2017","4,374.0","4,364.7","4,381.0","4,363.6","-","0.33%"
"Oct 13, 2017","4,359.4","4,370.1","4,380.2","4,345.4","-","-0.32%"
"Oct 12, 2017","4,373.4","4,380.8","4,385.2","4,368.3","-","-0.19%"
"Oct 11, 2017","4,381.9","4,377.2","4,389.4","4,364.4","-","-0.02%"
"Oct 10, 2017","4,382.9","4,377.1","4,386.8","4,365.9","-","0.37%"
"Oct 09, 2017","4,366.6","4,369.1","4,373.2","4,360.1","-","-0.03%"
"Oct 06, 2017","4,368.0","4,387.3","4,393.7","4,350.4","-","-0.35%"
"Oct 05, 2017","4,383.4","4,361.7","4,394.9","4,353.0","-","0.68%"
"Oct 04, 2017","4,353.6","4,368.0","4,369.5","4,351.4","-","-0.49%"
"Oct 03, 2017","4,374.9","4,371.1","4,375.8","4,349.1","-","0.13%"
"Oct 02, 2017","4,369.4","4,345.3","4,369.6","4,333.4","-","0.56%"
"Sep 29, 2017","4,345.1","4,328.8","4,361.4","4,326.2","-","0.31%"
"Sep 28, 2017","4,331.8","4,309.1","4,333.3","4,292.4","-","0.47%"
"Sep 27, 2017","4,311.6","4,272.4","4,324.4","4,269.8","-","1.67%"
"Sep 26, 2017","4,240.8","4,241.2","4,251.6","4,234.7","-","-0.16%"
"Sep 25, 2017","4,247.4","4,239.7","4,258.4","4,225.6","-","0.03%"
"Sep 22, 2017","4,246.2","4,227.9","4,251.2","4,227.5","-","0.19%"
"Sep 21, 2017","4,238.0","4,233.6","4,250.2","4,229.9","-","-0.00%"
"Sep 20, 2017","4,238.2","4,206.2","4,243.4","4,191.6","-","0.73%"
"Sep 19, 2017","4,207.6","4,201.4","4,218.1","4,199.0","-","0.22%"
"Sep 18, 2017","4,198.4","4,180.7","4,201.1","4,180.7","-","0.64%"
"Sep 15, 2017","4,171.7","4,154.4","4,175.4","4,154.4","-","0.18%"
"Sep 14, 2017","4,164.4","4,179.1","4,182.5","4,161.2","-","-0.50%"
"Sep 13, 2017","4,185.3","4,177.9","4,188.2","4,168.8","-","-0.17%"
"Sep 12, 2017","4,192.3","4,154.7","4,193.6","4,154.1","-","1.09%"
"Sep 11, 2017","4,146.9","4,121.3","4,163.2","4,120.4","-","1.55%"
"Sep 08, 2017","4,083.7","4,040.1","4,097.1","4,039.8","-","0.96%"
"Sep 07, 2017","4,044.9","4,104.3","4,104.4","4,037.2","-","-1.41%"
"Sep 06, 2017","4,102.7","4,102.8","4,117.2","4,091.8","-","0.34%"
"Sep 05, 2017","4,089.0","4,148.6","4,148.7","4,081.3","-","-1.80%"
"Sep 01, 2017","4,163.8","4,160.8","4,174.6","4,158.9","-","0.23%"
"Aug 31, 2017","4,154.2","4,154.0","4,161.3","4,148.1","-","0.31%"
"Aug 30, 2017","4,141.4","4,128.0","4,149.2","4,124.3","-","0.29%"
"Aug 29, 2017","4,129.5","4,113.7","4,137.0","4,106.7","-","-0.42%"
"Aug 28, 2017","4,146.8","4,173.2","4,174.3","4,136.4","-","-0.40%"
"Aug 25, 2017","4,163.3","4,157.0","4,176.0","4,155.4","-","0.55%"
"Aug 24, 2017","4,140.7","4,146.2","4,148.1","4,128.3","-","0.23%"
"Aug 23, 2017","4,131.2","4,107.1","4,144.5","4,106.5","-","-0.01%"
"Aug 22, 2017","4,131.6","4,104.8","4,135.7","4,103.2","-","1.00%"
"Aug 21, 2017","4,090.8","4,083.6","4,094.4","4,069.1","-","0.08%"
"Aug 18, 2017","4,087.5","4,081.5","4,108.4","4,068.1","-","-0.14%"
"Aug 17, 2017","4,093.1","4,157.4","4,168.1","4,091.6","-","-1.84%"
"Aug 16, 2017","4,170.0","4,178.2","4,193.0","4,164.9","-","0.16%"
"Aug 15, 2017","4,163.5","4,189.5","4,193.5","4,163.2","-","-0.22%"
"Aug 14, 2017","4,172.5","4,135.7","4,179.3","4,135.7","-","1.73%"
"Aug 11, 2017","4,101.5","4,131.8","4,137.9","4,092.9","-","-0.41%"
"Aug 10, 2017","4,118.5","4,170.1","4,176.7","4,117.6","-","-1.77%"
"Aug 09, 2017","4,192.9","4,184.9","4,193.4","4,173.6","-","-0.42%"
"Aug 08, 2017","4,210.7","4,209.3","4,247.9","4,204.6","-","-0.16%"
"Aug 07, 2017","4,217.6","4,233.1","4,233.3","4,216.3","-","-0.32%"
"Aug 04, 2017","4,231.0","4,236.9","4,242.8","4,225.6","-","0.41%"
"Aug 03, 2017","4,213.9","4,233.8","4,235.2","4,210.2","-","-0.41%"
"Aug 02, 2017","4,231.4","4,238.6","4,243.3","4,210.7","-","-0.22%"
"Aug 01, 2017","4,240.9","4,231.2","4,241.4","4,217.7","-","0.63%"
"Jul 31, 2017","4,214.5","4,211.0","4,221.8","4,203.7","-","0.49%"
"Jul 28, 2017","4,193.9","4,183.5","4,196.6","4,173.3","-","-0.03%"
"Jul 27, 2017","4,195.0","4,212.7","4,220.6","4,176.4","-","-0.26%"
"Jul 26, 2017","4,206.1","4,242.3","4,250.2","4,199.2","-","-0.90%"
"Jul 25, 2017","4,244.1","4,240.0","4,253.6","4,231.0","-","1.03%"
"Jul 24, 2017","4,201.0","4,182.3","4,204.0","4,179.6","-","0.44%"
"Jul 21, 2017","4,182.6","4,199.0","4,201.2","4,176.1","-","0.02%"
"Jul 20, 2017","4,181.6","4,187.8","4,194.8","4,169.6","-","-0.12%"
"Jul 19, 2017","4,186.6","4,193.5","4,196.6","4,169.9","-","-0.20%"
"Jul 18, 2017","4,194.8","4,175.8","4,195.6","4,162.6","-","0.21%"
"Jul 17, 2017","4,186.2","4,185.5","4,195.9","4,169.0","-","-0.02%"
"Jul 14, 2017","4,186.9","4,176.6","4,201.1","4,161.6","-","-0.24%"
"Jul 13, 2017","4,197.1","4,192.0","4,199.1","4,182.2","-","0.36%"
"Jul 12, 2017","4,182.1","4,169.9","4,195.4","4,165.5","-","0.43%"
"Jul 11, 2017","4,164.2","4,170.6","4,173.2","4,143.2","-","-0.22%"
"Jul 10, 2017","4,173.4","4,176.4","4,192.5","4,170.6","-","-0.28%"
"Jul 07, 2017","4,185.3","4,164.2","4,188.8","4,148.3","-","0.88%"
"Jul 06, 2017","4,148.7","4,190.3","4,195.0","4,145.5","-","-1.29%"
"Jul 05, 2017","4,202.9","4,216.2","4,217.8","4,183.2","-","-0.18%"
"Jul 03, 2017","4,210.5","4,183.9","4,229.3","4,183.5","-","1.11%"
"Jun 30, 2017","4,164.1","4,179.6","4,183.9","4,151.0","-","0.01%"
"Jun 29, 2017","4,163.8","4,201.8","4,213.5","4,130.2","-","0.06%"
"Jun 28, 2017","4,161.4","4,135.1","4,169.3","4,135.1","-","1.16%"
"Jun 27, 2017","4,113.5","4,116.7","4,143.6","4,108.7","-","0.24%"
"Jun 26, 2017","4,103.7","4,095.7","4,121.8","4,080.7","-","0.47%"
"Jun 23, 2017","4,084.7","4,101.7","4,103.2","4,077.7","-","-0.13%"
"Jun 22, 2017","4,090.1","4,098.6","4,101.1","4,073.6","-","-0.34%"
"Jun 21, 2017","4,103.9","4,143.6","4,143.6","4,101.1","-","-0.83%"
"Jun 20, 2017","4,138.3","4,169.5","4,170.5","4,137.2","-","-0.99%"
"Jun 19, 2017","4,179.6","4,176.5","4,190.4","4,171.2","-","0.46%"
"Jun 16, 2017","4,160.4","4,161.4","4,168.0","4,150.0","-","-0.24%"
"Jun 15, 2017","4,170.5","4,145.9","4,181.2","4,145.0","-","-0.15%"
"Jun 14, 2017","4,176.9","4,148.1","4,177.6","4,123.6","-","0.18%"
"Jun 13, 2017","4,169.4","4,164.0","4,175.7","4,151.6","-","0.45%"
"Jun 12, 2017","4,150.8","4,146.1","4,172.6","4,130.6","-","0.11%"
"Jun 09, 2017","4,146.3","4,089.4","4,153.5","4,089.4","-","1.75%"
"Jun 08, 2017","4,075.0","4,011.1","4,097.9","4,005.3","-","1.64%"
"Jun 07, 2017","4,009.1","3,987.9","4,015.0","3,984.8","-","0.79%"
"Jun 06, 2017","3,977.5","3,982.1","3,990.4","3,963.9","-","-0.66%"
"Jun 05, 2017","4,003.8","4,005.3","4,025.3","4,002.6","-","-0.03%"
"Jun 02, 2017","4,005.1","3,992.0","4,019.2","3,985.2","-","-0.14%"
"Jun 01, 2017","4,010.6","3,975.4","4,010.7","3,952.6","-","1.25%"
"May 31, 2017","3,960.9","3,970.9","3,971.6","3,915.2","-","-0.09%"
"May 30, 2017","3,964.4","3,978.5","3,982.3","3,948.8","-","-0.78%"
"May 26, 2017","3,995.5","4,001.0","4,005.7","3,988.4","-","-0.24%"
"May 25, 2017","4,005.1","3,999.6","4,020.0","3,991.6","-","0.49%"
"May 24, 2017","3,985.5","3,990.9","3,991.4","3,968.2","-","-0.18%"
