"Date","Price","Open","High","Low","Vol.","Change %"
"Feb 28, 2018","3,397.9","3,454.3","3,461.5","3,397.9","-","-1.83%"
"Feb 27, 2018","3,461.1","3,502.4","3,517.1","3,461.1","-","-1.32%"
"Feb 26, 2018","3,507.5","3,495.5","3,515.5","3,478.0","-","0.73%"
"Feb 23, 2018","3,482.1","3,437.2","3,482.5","3,402.4","-","2.11%"
"Feb 22, 2018","3,410.0","3,452.0","3,466.5","3,407.6","-","-0.54%"
"Feb 21, 2018","3,428.6","3,439.7","3,497.8","3,428.4","-","-0.15%"
"Feb 20, 2018","3,433.8","3,454.2","3,483.0","3,425.4","-","-1.05%"
"Feb 16, 2018","3,470.2","3,477.5","3,505.0","3,457.2","-","-0.37%"
"Feb 15, 2018","3,483.2","3,471.7","3,488.5","3,436.3","-","0.99%"
"Feb 14, 2018","3,448.9","3,352.5","3,464.3","3,352.5","-","1.90%"
"Feb 13, 2018","3,384.7","3,358.6","3,390.2","3,337.0","-","0.20%"
"Feb 12, 2018","3,378.0","3,353.4","3,408.9","3,332.1","-","1.57%"
"Feb 09, 2018","3,325.7","3,327.8","3,351.6","3,181.8","-","0.86%"
"Feb 08, 2018","3,297.2","3,448.5","3,461.9","3,297.2","-","-4.21%"
"Feb 07, 2018","3,442.1","3,426.4","3,485.1","3,424.3","-","0.03%"
"Feb 06, 2018","3,441.0","3,324.2","3,446.5","3,314.7","-","1.99%"
"Feb 05, 2018","3,373.8","3,508.5","3,535.6","3,373.8","-","-4.40%"
"Feb 02, 2018","3,528.9","3,559.9","3,585.8","3,525.3","-","-1.69%"
"Feb 01, 2018","3,589.6","3,583.5","3,606.1","3,565.7","-","-0.02%"
"Jan 31, 2018","3,590.2","3,671.5","3,681.6","3,579.1","-","-1.85%"
"Jan 30, 2018","3,658.0","3,682.0","3,694.3","3,647.8","-","-1.85%"
"Jan 29, 2018","3,727.0","3,706.6","3,749.5","3,703.6","-","0.33%"
"Jan 26, 2018","3,714.8","3,691.7","3,722.0","3,690.2","-","1.21%"
"Jan 25, 2018","3,670.5","3,681.2","3,681.4","3,636.6","-","0.69%"
"Jan 24, 2018","3,645.4","3,681.0","3,688.1","3,615.3","-","-0.84%"
"Jan 23, 2018","3,676.3","3,638.7","3,691.3","3,634.2","-","1.13%"
"Jan 22, 2018","3,635.1","3,567.4","3,635.1","3,563.0","-","3.15%"
"Jan 19, 2018","3,524.0","3,507.0","3,526.8","3,502.0","-","0.66%"
"Jan 18, 2018","3,500.8","3,499.9","3,506.2","3,469.3","-","-0.14%"
"Jan 17, 2018","3,505.6","3,503.0","3,519.5","3,478.9","-","0.84%"
"Jan 16, 2018","3,476.3","3,538.7","3,561.3","3,473.2","-","-1.32%"
"Jan 12, 2018","3,522.9","3,506.5","3,528.6","3,498.5","-","0.66%"
"Jan 11, 2018","3,499.8","3,494.1","3,505.9","3,469.2","-","0.29%"
"Jan 10, 2018","3,489.6","3,464.7","3,491.3","3,436.7","-","0.44%"
"Jan 09, 2018","3,474.4","3,423.9","3,485.4","3,422.7","-","2.01%"
"Jan 08, 2018","3,406.1","3,451.6","3,454.8","3,383.0","-","-1.39%"
"Jan 05, 2018","3,454.1","3,468.1","3,471.7","3,434.7","-","-0.06%"
"Jan 04, 2018","3,456.2","3,498.7","3,498.8","3,443.6","-","-0.85%"
"Jan 03, 2018","3,485.9","3,448.2","3,495.6","3,434.8","-","1.31%"
"Jan 02, 2018","3,440.7","3,378.6","3,441.6","3,360.1","-","2.51%"
"Dec 29, 2017","3,356.6","3,395.4","3,402.8","3,355.6","-","-0.96%"
"Dec 28, 2017","3,389.2","3,390.8","3,396.5","3,366.2","-","0.19%"
"Dec 27, 2017","3,382.9","3,383.0","3,399.2","3,376.8","-","0.16%"
"Dec 26, 2017","3,377.4","3,359.7","3,379.8","3,356.0","-","0.41%"
"Dec 22, 2017","3,363.5","3,341.0","3,372.9","3,339.0","-","0.21%"
"Dec 21, 2017","3,356.5","3,344.7","3,370.8","3,344.7","-","0.20%"
"Dec 20, 2017","3,349.9","3,346.9","3,359.6","3,336.8","-","0.52%"
"Dec 19, 2017","3,332.7","3,341.9","3,356.9","3,327.1","-","-0.23%"
"Dec 18, 2017","3,340.4","3,365.2","3,371.1","3,337.4","-","-0.19%"
"Dec 15, 2017","3,346.7","3,306.6","3,347.2","3,295.3","-","1.38%"
"Dec 14, 2017","3,301.2","3,362.1","3,366.6","3,292.4","-","-1.55%"
"Dec 13, 2017","3,353.3","3,325.9","3,368.7","3,322.8","-","0.96%"
"Dec 12, 2017","3,321.5","3,336.4","3,337.3","3,308.1","-","-0.50%"
"Dec 11, 2017","3,338.1","3,368.4","3,371.1","3,324.4","-","-0.02%"
"Dec 08, 2017","3,338.7","3,294.1","3,344.7","3,293.4","-","2.11%"
"Dec 07, 2017","3,269.8","3,243.8","3,280.9","3,223.4","-","1.41%"
"Dec 06, 2017","3,224.3","3,243.6","3,250.5","3,190.1","-","-0.63%"
"Dec 05, 2017","3,244.6","3,263.6","3,300.3","3,241.4","-","-0.55%"
"Dec 04, 2017","3,262.4","3,337.7","3,357.6","3,260.1","-","-1.63%"
"Dec 01, 2017","3,316.3","3,301.0","3,338.3","3,248.3","-","0.26%"
"Nov 30, 2017","3,307.8","3,272.7","3,309.9","3,272.3","-","1.53%"
"Nov 29, 2017","3,257.9","3,266.6","3,296.7","3,242.4","-","-0.08%"
"Nov 28, 2017","3,260.5","3,263.1","3,263.7","3,230.0","-","0.27%"
"Nov 27, 2017","3,251.8","3,277.4","3,283.7","3,246.0","-","-0.66%"
"Nov 24, 2017","3,273.3","3,275.3","3,282.7","3,266.1","-","0.08%"
"Nov 22, 2017","3,270.8","3,260.4","3,274.4","3,257.8","-","0.51%"
"Nov 21, 2017","3,254.1","3,237.3","3,259.4","3,236.1","-","0.83%"
"Nov 20, 2017","3,227.3","3,261.9","3,262.2","3,224.0","-","-0.95%"
"Nov 17, 2017","3,258.2","3,247.5","3,263.8","3,238.8","-","0.10%"
"Nov 16, 2017","3,254.9","3,218.0","3,259.1","3,213.2","-","1.49%"
"Nov 15, 2017","3,207.0","3,182.8","3,222.5","3,164.0","-","0.35%"
"Nov 14, 2017","3,195.8","3,236.4","3,237.3","3,165.2","-","-1.57%"
"Nov 13, 2017","3,246.7","3,260.7","3,263.0","3,238.3","-","-0.73%"
"Nov 10, 2017","3,270.5","3,250.1","3,273.5","3,232.7","-","0.36%"
"Nov 09, 2017","3,258.9","3,252.5","3,265.7","3,226.6","-","-0.53%"
"Nov 08, 2017","3,276.1","3,301.5","3,318.2","3,267.2","-","-0.41%"
"Nov 07, 2017","3,289.7","3,305.1","3,309.7","3,278.9","-","-0.45%"
"Nov 06, 2017","3,304.6","3,319.2","3,331.9","3,304.0","-","-0.47%"
"Nov 03, 2017","3,320.3","3,267.3","3,320.8","3,267.3","-","1.57%"
"Nov 02, 2017","3,269.0","3,278.3","3,296.6","3,255.4","-","-0.00%"
"Nov 01, 2017","3,269.1","3,310.8","3,314.5","3,264.0","-","-0.64%"
"Oct 31, 2017","3,290.1","3,323.3","3,333.7","3,277.3","-","-0.76%"
"Oct 30, 2017","3,315.3","3,312.7","3,346.7","3,295.5","-","0.06%"
"Oct 27, 2017","3,313.4","3,276.0","3,317.2","3,262.8","-","0.67%"
"Oct 26, 2017","3,291.2","3,289.7","3,322.2","3,268.0","-","-2.28%"
"Oct 25, 2017","3,367.9","3,400.8","3,406.4","3,347.1","-","-1.05%"
"Oct 24, 2017","3,403.8","3,434.2","3,435.0","3,372.3","-","-0.82%"
"Oct 23, 2017","3,431.8","3,474.8","3,475.5","3,429.6","-","-1.17%"
"Oct 20, 2017","3,472.3","3,480.2","3,487.7","3,451.4","-","-1.06%"
"Oct 19, 2017","3,509.6","3,511.7","3,527.6","3,482.2","-","-0.20%"
"Oct 18, 2017","3,516.6","3,554.8","3,561.0","3,514.0","-","-0.71%"
"Oct 17, 2017","3,541.9","3,533.8","3,552.7","3,525.1","-","0.42%"
"Oct 16, 2017","3,527.2","3,533.8","3,575.6","3,515.8","-","0.19%"
"Oct 13, 2017","3,520.6","3,535.7","3,536.9","3,513.6","-","-0.25%"
"Oct 12, 2017","3,529.5","3,546.7","3,555.6","3,517.0","-","-0.54%"
"Oct 11, 2017","3,548.5","3,554.2","3,557.3","3,535.6","-","-0.27%"
"Oct 10, 2017","3,558.0","3,557.9","3,566.8","3,539.8","-","0.12%"
"Oct 09, 2017","3,553.6","3,571.4","3,574.3","3,548.1","-","-0.25%"
"Oct 06, 2017","3,562.4","3,562.9","3,586.3","3,548.3","-","-0.24%"
"Oct 05, 2017","3,570.8","3,571.5","3,579.7","3,546.0","-","0.17%"
"Oct 04, 2017","3,564.8","3,546.2","3,568.6","3,536.1","-","0.79%"
"Oct 03, 2017","3,536.9","3,549.8","3,551.3","3,505.2","-","-0.22%"
"Oct 02, 2017","3,544.8","3,501.7","3,545.7","3,498.8","-","1.48%"
"Sep 29, 2017","3,493.0","3,468.3","3,495.3","3,447.6","-","0.96%"
"Sep 28, 2017","3,459.9","3,450.3","3,473.2","3,435.4","-","0.10%"
"Sep 27, 2017","3,456.5","3,445.1","3,467.6","3,441.4","-","0.65%"
"Sep 26, 2017","3,434.2","3,472.2","3,482.0","3,431.9","-","-0.96%"
"Sep 25, 2017","3,467.4","3,453.8","3,485.7","3,448.8","-","0.37%"
"Sep 22, 2017","3,454.5","3,450.6","3,458.4","3,430.6","-","-0.31%"
"Sep 21, 2017","3,465.3","3,477.5","3,489.9","3,461.9","-","-0.51%"
"Sep 20, 2017","3,483.2","3,464.1","3,493.1","3,454.5","-","0.84%"
"Sep 19, 2017","3,454.3","3,477.1","3,478.7","3,447.2","-","-0.58%"
"Sep 18, 2017","3,474.4","3,475.4","3,494.7","3,462.5","-","0.05%"
"Sep 15, 2017","3,472.6","3,477.3","3,493.8","3,458.5","-","-0.04%"
"Sep 14, 2017","3,474.0","3,486.2","3,504.6","3,456.4","-","-0.65%"
"Sep 13, 2017","3,496.9","3,502.5","3,510.1","3,487.2","-","-0.39%"
"Sep 12, 2017","3,510.5","3,499.9","3,510.6","3,478.1","-","0.30%"
"Sep 11, 2017","3,499.9","3,516.6","3,517.1","3,481.6","-","0.08%"
"Sep 08, 2017","3,497.0","3,501.3","3,520.7","3,489.8","-","-0.37%"
"Sep 07, 2017","3,510.0","3,488.1","3,520.5","3,467.7","-","0.27%"
"Sep 06, 2017","3,500.7","3,506.7","3,519.4","3,475.4","-","0.36%"
"Sep 05, 2017","3,488.0","3,506.9","3,517.5","3,451.6","-","-0.80%"
"Sep 01, 2017","3,516.1","3,497.7","3,524.5","3,473.0","-","0.72%"
"Aug 31, 2017","3,491.0","3,411.7","3,493.8","3,410.2","-","2.84%"
"Aug 30, 2017","3,394.7","3,325.1","3,408.6","3,323.8","-","2.08%"
"Aug 29, 2017","3,325.5","3,285.6","3,333.1","3,285.0","-","0.27%"
"Aug 28, 2017","3,316.6","3,296.7","3,327.8","3,295.4","-","1.90%"
"Aug 25, 2017","3,254.9","3,287.5","3,295.0","3,253.8","-","-0.63%"
"Aug 24, 2017","3,275.6","3,246.3","3,281.1","3,233.4","-","1.21%"
"Aug 23, 2017","3,236.3","3,236.6","3,252.8","3,230.8","-","-0.48%"
"Aug 22, 2017","3,251.8","3,198.7","3,256.3","3,198.7","-","1.98%"
"Aug 21, 2017","3,188.8","3,180.0","3,197.6","3,169.3","-","0.23%"
"Aug 18, 2017","3,181.4","3,179.9","3,205.0","3,170.4","-","-0.24%"
"Aug 17, 2017","3,189.2","3,240.4","3,256.2","3,189.2","-","-1.76%"
"Aug 16, 2017","3,246.4","3,255.2","3,268.0","3,237.7","-","0.25%"
"Aug 15, 2017","3,238.3","3,245.5","3,252.4","3,233.3","-","-0.13%"
"Aug 14, 2017","3,242.4","3,231.8","3,249.0","3,230.1","-","0.97%"
"Aug 11, 2017","3,211.3","3,193.0","3,220.5","3,188.6","-","0.73%"
"Aug 10, 2017","3,187.9","3,261.8","3,261.9","3,186.4","-","-2.86%"
"Aug 09, 2017","3,281.8","3,271.0","3,299.7","3,261.9","-","-0.31%"
"Aug 08, 2017","3,292.1","3,322.7","3,331.4","3,282.1","-","-0.93%"
"Aug 07, 2017","3,322.9","3,302.5","3,327.8","3,299.1","-","0.50%"
"Aug 04, 2017","3,306.4","3,296.5","3,307.0","3,279.2","-","0.37%"
"Aug 03, 2017","3,294.1","3,327.6","3,329.3","3,289.4","-","-0.84%"
"Aug 02, 2017","3,322.0","3,315.0","3,326.9","3,283.2","-","0.46%"
"Aug 01, 2017","3,306.9","3,344.2","3,345.8","3,295.9","-","-0.99%"
"Jul 31, 2017","3,339.9","3,362.4","3,377.6","3,338.8","-","-0.91%"
"Jul 28, 2017","3,370.6","3,340.8","3,377.4","3,329.7","-","0.72%"
"Jul 27, 2017","3,346.6","3,433.5","3,436.7","3,326.1","-","-1.94%"
"Jul 26, 2017","3,412.8","3,392.8","3,419.0","3,384.9","-","0.65%"
"Jul 25, 2017","3,390.7","3,445.0","3,446.3","3,381.0","-","-1.11%"
"Jul 24, 2017","3,428.8","3,398.5","3,429.2","3,383.2","-","0.85%"
"Jul 21, 2017","3,400.0","3,388.4","3,405.3","3,379.1","-","0.55%"
"Jul 20, 2017","3,381.5","3,358.1","3,397.6","3,356.6","-","0.96%"
"Jul 19, 2017","3,349.2","3,344.1","3,370.5","3,337.7","-","1.46%"
"Jul 18, 2017","3,301.0","3,296.6","3,301.8","3,276.2","-","0.03%"
"Jul 17, 2017","3,300.1","3,316.8","3,333.9","3,298.3","-","-0.37%"
"Jul 14, 2017","3,312.4","3,320.1","3,330.1","3,308.2","-","0.05%"
"Jul 13, 2017","3,310.8","3,293.1","3,328.9","3,254.1","-","0.66%"
"Jul 12, 2017","3,289.1","3,288.8","3,291.9","3,272.0","-","0.75%"
"Jul 11, 2017","3,264.7","3,250.5","3,271.8","3,240.4","-","0.59%"
"Jul 10, 2017","3,245.6","3,267.4","3,268.2","3,229.6","-","-0.74%"
"Jul 07, 2017","3,269.7","3,261.4","3,280.5","3,254.7","-","0.66%"
"Jul 06, 2017","3,248.3","3,276.7","3,288.7","3,235.6","-","-1.67%"
"Jul 05, 2017","3,303.3","3,262.2","3,307.6","3,250.3","-","1.39%"
"Jul 03, 2017","3,257.9","3,259.7","3,279.3","3,246.3","-","0.38%"
"Jun 30, 2017","3,245.7","3,275.1","3,275.6","3,239.2","-","-0.72%"
"Jun 29, 2017","3,269.2","3,312.8","3,312.8","3,234.1","-","-1.49%"
"Jun 28, 2017","3,318.5","3,266.8","3,325.0","3,252.0","-","2.09%"
"Jun 27, 2017","3,250.5","3,341.1","3,342.9","3,250.5","-","-2.80%"
"Jun 26, 2017","3,344.2","3,361.3","3,364.5","3,322.5","-","-0.30%"
"Jun 23, 2017","3,354.1","3,344.0","3,359.8","3,306.1","-","0.15%"
"Jun 22, 2017","3,349.1","3,324.4","3,382.0","3,320.4","-","1.29%"
"Jun 21, 2017","3,306.3","3,186.9","3,307.9","3,186.9","-","4.05%"
"Jun 20, 2017","3,177.6","3,136.9","3,220.4","3,133.4","-","1.27%"
"Jun 19, 2017","3,137.7","3,074.6","3,147.4","3,072.4","-","2.50%"
"Jun 16, 2017","3,061.2","3,069.3","3,071.8","3,040.5","-","-0.42%"
"Jun 15, 2017","3,074.0","3,078.0","3,081.3","3,048.0","-","-0.79%"
"Jun 14, 2017","3,098.6","3,085.9","3,116.8","3,074.4","-","0.53%"
"Jun 13, 2017","3,082.2","3,066.7","3,083.8","3,059.2","-","0.47%"
"Jun 12, 2017","3,067.8","3,072.0","3,093.4","3,049.7","-","-0.27%"
"Jun 09, 2017","3,076.2","3,085.8","3,122.8","3,064.0","-","-0.32%"
"Jun 08, 2017","3,086.1","3,069.1","3,093.6","3,060.7","-","0.60%"
"Jun 07, 2017","3,067.6","3,070.2","3,080.3","3,051.2","-","0.13%"
"Jun 06, 2017","3,063.5","3,066.2","3,083.9","3,057.2","-","-0.43%"
"Jun 05, 2017","3,076.6","3,106.8","3,108.3","3,054.3","-","-0.65%"
"Jun 02, 2017","3,096.8","3,059.3","3,103.6","3,053.8","-","1.69%"
"Jun 01, 2017","3,045.4","2,999.9","3,049.4","2,999.9","-","1.80%"
"May 31, 2017","2,991.6","2,985.9","2,995.3","2,959.8","-","0.61%"
"May 30, 2017","2,973.6","3,015.5","3,015.7","2,969.4","-","-1.44%"
"May 26, 2017","3,017.1","3,039.5","3,044.6","3,014.4","-","-0.78%"
"May 25, 2017","3,040.8","3,062.9","3,063.4","3,039.9","-","-0.18%"
"May 24, 2017","3,046.4","3,046.1","3,051.9","3,017.2","-","0.09%"
