"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 08, 2018","5,220.8","5,178.9","5,227.2","5,169.6","-","0.74%"
"Jan 05, 2018","5,182.7","5,190.2","5,206.9","5,153.0","-","0.40%"
"Jan 04, 2018","5,161.8","5,176.9","5,206.8","5,153.2","-","0.03%"
"Jan 03, 2018","5,160.1","5,156.7","5,169.2","5,129.9","-","0.17%"
"Jan 02, 2018","5,151.2","5,105.6","5,154.4","5,093.4","-","1.50%"
"Dec 29, 2017","5,075.0","5,112.6","5,123.9","5,075.0","-","-0.54%"
"Dec 28, 2017","5,102.3","5,127.2","5,131.0","5,079.0","-","-0.36%"
"Dec 27, 2017","5,120.6","5,130.2","5,133.7","5,111.2","-","-0.04%"
"Dec 26, 2017","5,122.4","5,127.1","5,152.0","5,118.1","-","-0.04%"
"Dec 22, 2017","5,124.6","5,102.9","5,129.3","5,076.0","-","0.55%"
"Dec 21, 2017","5,096.5","5,119.4","5,127.4","5,085.0","-","0.12%"
"Dec 20, 2017","5,090.6","5,091.9","5,113.6","5,074.5","-","0.51%"
"Dec 19, 2017","5,064.9","5,062.6","5,070.3","5,029.3","-","0.54%"
"Dec 18, 2017","5,037.8","4,975.3","5,041.6","4,974.1","-","0.84%"
"Dec 15, 2017","4,995.6","4,942.5","5,021.3","4,941.9","-","-1.94%"
"Dec 14, 2017","5,094.6","5,160.0","5,168.9","5,092.5","-","-1.03%"
"Dec 13, 2017","5,147.4","5,135.7","5,182.0","5,132.2","-","0.38%"
"Dec 12, 2017","5,128.1","5,157.2","5,164.6","5,121.8","-","-0.49%"
"Dec 11, 2017","5,153.2","5,150.6","5,160.8","5,136.5","-","-0.11%"
"Dec 08, 2017","5,159.0","5,162.2","5,175.2","5,144.1","-","0.64%"
"Dec 07, 2017","5,126.4","5,058.8","5,131.2","5,056.4","-","1.04%"
"Dec 06, 2017","5,073.4","5,059.8","5,092.5","5,057.9","-","0.13%"
"Dec 05, 2017","5,066.9","5,136.8","5,139.4","5,063.5","-","-1.31%"
"Dec 04, 2017","5,134.1","5,132.2","5,228.3","5,131.5","-","1.12%"
"Dec 01, 2017","5,077.1","5,095.6","5,122.5","4,986.8","-","-0.68%"
"Nov 30, 2017","5,112.1","5,017.9","5,134.9","5,017.1","-","1.68%"
"Nov 29, 2017","5,027.5","4,873.7","5,034.6","4,873.7","-","2.97%"
"Nov 28, 2017","4,882.5","4,795.4","4,883.6","4,781.0","-","2.07%"
"Nov 27, 2017","4,783.4","4,794.1","4,804.9","4,768.9","-","-0.31%"
"Nov 24, 2017","4,798.3","4,804.2","4,807.5","4,790.1","-","0.09%"
"Nov 22, 2017","4,794.0","4,775.3","4,807.9","4,766.4","-","0.40%"
"Nov 21, 2017","4,774.8","4,724.6","4,777.7","4,712.6","-","1.46%"
"Nov 20, 2017","4,706.2","4,694.3","4,708.9","4,675.6","-","0.22%"
"Nov 17, 2017","4,696.1","4,701.5","4,704.4","4,674.4","-","-0.59%"
"Nov 16, 2017","4,724.0","4,654.2","4,725.6","4,650.8","-","1.79%"
"Nov 15, 2017","4,640.7","4,629.0","4,642.9","4,612.9","-","-0.15%"
"Nov 14, 2017","4,647.7","4,628.5","4,655.7","4,610.2","-","0.12%"
"Nov 13, 2017","4,642.3","4,618.6","4,650.6","4,616.7","-","-0.30%"
"Nov 10, 2017","4,656.3","4,635.7","4,665.7","4,635.7","-","0.03%"
"Nov 09, 2017","4,655.1","4,696.5","4,705.0","4,649.0","-","-1.41%"
"Nov 08, 2017","4,721.9","4,727.1","4,735.2","4,702.5","-","-0.66%"
"Nov 07, 2017","4,753.1","4,745.6","4,777.7","4,745.6","-","0.16%"
"Nov 06, 2017","4,745.7","4,731.9","4,752.3","4,721.1","-","0.16%"
"Nov 03, 2017","4,737.9","4,756.6","4,759.0","4,728.5","-","-0.35%"
"Nov 02, 2017","4,754.7","4,713.3","4,755.0","4,695.0","-","0.84%"
"Nov 01, 2017","4,715.3","4,758.0","4,766.9","4,696.5","-","0.08%"
"Oct 31, 2017","4,711.7","4,721.1","4,743.4","4,710.6","-","-0.02%"
"Oct 30, 2017","4,712.6","4,769.4","4,771.1","4,696.0","-","-1.50%"
"Oct 27, 2017","4,784.4","4,765.5","4,792.1","4,761.9","-","0.29%"
"Oct 26, 2017","4,770.6","4,806.2","4,836.6","4,766.8","-","-0.16%"
"Oct 25, 2017","4,778.1","4,844.7","4,855.5","4,764.6","-","-1.51%"
"Oct 24, 2017","4,851.3","4,824.9","4,862.6","4,820.0","-","0.53%"
"Oct 23, 2017","4,825.6","4,868.5","4,873.2","4,823.6","-","-0.85%"
"Oct 20, 2017","4,866.8","4,828.4","4,880.6","4,828.4","-","1.01%"
"Oct 19, 2017","4,818.0","4,769.4","4,821.7","4,741.1","-","0.30%"
"Oct 18, 2017","4,803.6","4,800.9","4,831.9","4,794.9","-","0.21%"
"Oct 17, 2017","4,793.5","4,769.1","4,817.9","4,768.7","-","0.29%"
"Oct 16, 2017","4,779.5","4,808.3","4,816.6","4,758.6","-","-0.58%"
"Oct 13, 2017","4,807.2","4,870.2","4,875.6","4,803.7","-","-0.97%"
"Oct 12, 2017","4,854.4","4,833.7","4,863.9","4,827.7","-","0.41%"
"Oct 11, 2017","4,834.5","4,814.1","4,840.2","4,813.7","-","0.54%"
"Oct 10, 2017","4,808.3","4,811.1","4,829.2","4,803.4","-","0.86%"
"Oct 09, 2017","4,767.5","4,786.2","4,799.4","4,753.3","-","-0.41%"
"Oct 06, 2017","4,786.9","4,762.0","4,793.6","4,761.9","-","0.21%"
"Oct 05, 2017","4,776.9","4,770.1","4,778.4","4,747.6","-","-0.05%"
"Oct 04, 2017","4,779.2","4,799.8","4,814.9","4,776.1","-","-0.49%"
"Oct 03, 2017","4,802.6","4,754.8","4,802.6","4,754.7","-","1.09%"
"Oct 02, 2017","4,750.6","4,754.9","4,770.6","4,711.6","-","-0.60%"
"Sep 29, 2017","4,779.4","4,740.1","4,782.6","4,728.0","-","1.01%"
"Sep 28, 2017","4,731.7","4,737.9","4,761.6","4,726.2","-","-0.32%"
"Sep 27, 2017","4,746.9","4,740.2","4,761.9","4,727.2","-","0.65%"
"Sep 26, 2017","4,716.3","4,688.3","4,724.1","4,684.1","-","0.46%"
"Sep 25, 2017","4,694.9","4,676.2","4,697.4","4,655.7","-","0.18%"
"Sep 22, 2017","4,686.6","4,671.7","4,691.3","4,663.5","-","0.48%"
"Sep 21, 2017","4,664.1","4,634.4","4,675.2","4,614.6","-","0.43%"
"Sep 20, 2017","4,643.9","4,565.5","4,645.7","4,565.5","-","1.69%"
"Sep 19, 2017","4,566.9","4,587.5","4,596.3","4,553.5","-","-0.23%"
"Sep 18, 2017","4,577.3","4,606.3","4,618.0","4,575.9","-","-0.57%"
"Sep 15, 2017","4,603.6","4,593.6","4,633.1","4,591.6","-","-0.41%"
"Sep 14, 2017","4,622.6","4,612.3","4,632.2","4,599.0","-","-0.31%"
"Sep 13, 2017","4,636.9","4,631.4","4,648.6","4,611.5","-","-0.20%"
"Sep 12, 2017","4,646.2","4,622.9","4,646.6","4,622.1","-","0.40%"
"Sep 11, 2017","4,627.6","4,591.0","4,627.7","4,587.7","-","1.46%"
"Sep 08, 2017","4,560.9","4,542.7","4,574.9","4,520.9","-","0.29%"
"Sep 07, 2017","4,547.9","4,508.8","4,548.8","4,499.7","-","1.03%"
"Sep 06, 2017","4,501.7","4,439.2","4,518.6","4,432.4","-","1.25%"
"Sep 05, 2017","4,446.0","4,470.5","4,485.2","4,436.8","-","-1.03%"
"Sep 01, 2017","4,492.1","4,499.9","4,511.6","4,487.1","-","0.23%"
"Aug 31, 2017","4,481.9","4,498.8","4,507.8","4,468.3","-","-0.10%"
"Aug 30, 2017","4,486.6","4,449.2","4,497.6","4,448.0","-","0.63%"
"Aug 29, 2017","4,458.5","4,398.1","4,464.3","4,397.1","-","0.57%"
"Aug 28, 2017","4,433.2","4,418.9","4,435.9","4,401.9","-","0.75%"
"Aug 25, 2017","4,400.2","4,326.1","4,410.1","4,326.1","-","2.18%"
"Aug 24, 2017","4,306.5","4,360.8","4,360.8","4,302.0","-","-0.92%"
"Aug 23, 2017","4,346.7","4,398.4","4,399.2","4,331.6","-","-1.74%"
"Aug 22, 2017","4,423.5","4,406.3","4,428.1","4,398.1","-","0.87%"
"Aug 21, 2017","4,385.4","4,387.8","4,394.3","4,359.2","-","0.08%"
"Aug 18, 2017","4,381.9","4,373.5","4,411.9","4,364.8","-","-0.20%"
"Aug 17, 2017","4,390.8","4,497.8","4,503.9","4,388.1","-","-2.83%"
"Aug 16, 2017","4,518.9","4,555.3","4,560.2","4,514.7","-","-0.37%"
"Aug 15, 2017","4,535.7","4,539.5","4,547.6","4,522.9","-","0.25%"
"Aug 14, 2017","4,524.3","4,498.6","4,529.6","4,494.5","-","1.42%"
"Aug 11, 2017","4,461.1","4,455.8","4,484.0","4,446.2","-","0.30%"
"Aug 10, 2017","4,447.6","4,486.6","4,496.9","4,437.4","-","-1.28%"
"Aug 09, 2017","4,505.2","4,481.0","4,506.7","4,472.7","-","0.06%"
"Aug 08, 2017","4,502.5","4,496.2","4,533.5","4,483.0","-","-0.40%"
"Aug 07, 2017","4,520.5","4,514.8","4,524.0","4,498.5","-","0.19%"
"Aug 04, 2017","4,512.0","4,499.8","4,523.0","4,490.4","-","0.49%"
"Aug 03, 2017","4,490.1","4,459.9","4,496.7","4,458.6","-","0.74%"
"Aug 02, 2017","4,457.2","4,466.3","4,491.0","4,436.3","-","-0.45%"
"Aug 01, 2017","4,477.2","4,513.7","4,520.4","4,458.6","-","-0.29%"
"Jul 31, 2017","4,490.4","4,521.0","4,529.2","4,486.9","-","-0.65%"
"Jul 28, 2017","4,519.8","4,486.3","4,523.1","4,461.4","-","0.44%"
"Jul 27, 2017","4,500.2","4,622.8","4,623.9","4,464.8","-","-3.24%"
"Jul 26, 2017","4,651.1","4,643.3","4,659.6","4,606.8","-","0.23%"
"Jul 25, 2017","4,640.6","4,641.4","4,666.9","4,636.9","-","0.92%"
"Jul 24, 2017","4,598.3","4,626.1","4,636.4","4,590.9","-","-0.84%"
"Jul 21, 2017","4,637.3","4,618.5","4,641.9","4,592.5","-","0.38%"
"Jul 20, 2017","4,619.9","4,655.1","4,661.2","4,599.4","-","-1.30%"
"Jul 19, 2017","4,680.7","4,701.2","4,703.3","4,650.4","-","-1.72%"
"Jul 18, 2017","4,762.6","4,780.3","4,780.8","4,757.2","-","-0.42%"
"Jul 17, 2017","4,782.7","4,776.4","4,800.4","4,758.1","-","-0.03%"
"Jul 14, 2017","4,784.3","4,766.0","4,793.2","4,756.7","-","0.45%"
"Jul 13, 2017","4,762.9","4,761.2","4,791.8","4,754.2","-","-0.22%"
"Jul 12, 2017","4,773.2","4,736.3","4,778.1","4,732.1","-","1.75%"
"Jul 11, 2017","4,691.1","4,727.7","4,729.2","4,678.8","-","-0.81%"
"Jul 10, 2017","4,729.6","4,736.7","4,749.5","4,721.4","-","-0.21%"
"Jul 07, 2017","4,739.6","4,695.0","4,754.0","4,695.0","-","1.31%"
"Jul 06, 2017","4,678.1","4,675.9","4,708.4","4,668.1","-","-0.56%"
"Jul 05, 2017","4,704.6","4,686.8","4,724.0","4,673.1","-","0.37%"
"Jul 03, 2017","4,687.4","4,684.9","4,705.4","4,673.5","-","0.75%"
"Jun 30, 2017","4,652.4","4,639.3","4,670.7","4,620.9","-","0.85%"
"Jun 29, 2017","4,613.0","4,642.8","4,643.0","4,576.2","-","-0.56%"
"Jun 28, 2017","4,639.0","4,601.1","4,647.4","4,594.0","-","1.57%"
"Jun 27, 2017","4,567.2","4,570.4","4,606.5","4,557.9","-","-0.03%"
"Jun 26, 2017","4,568.7","4,561.6","4,603.9","4,554.6","-","0.56%"
"Jun 23, 2017","4,543.2","4,537.1","4,560.7","4,521.2","-","0.15%"
"Jun 22, 2017","4,536.4","4,552.8","4,557.2","4,517.4","-","0.37%"
"Jun 21, 2017","4,519.7","4,535.9","4,536.1","4,509.2","-","-0.06%"
"Jun 20, 2017","4,522.5","4,615.2","4,617.2","4,522.3","-","-2.31%"
"Jun 19, 2017","4,629.6","4,620.1","4,643.2","4,610.3","-","0.77%"
"Jun 16, 2017","4,594.2","4,603.6","4,609.0","4,571.6","-","-0.35%"
"Jun 15, 2017","4,610.4","4,576.1","4,614.8","4,569.9","-","-0.04%"
"Jun 14, 2017","4,612.4","4,662.3","4,662.3","4,592.2","-","-0.90%"
"Jun 13, 2017","4,654.2","4,636.2","4,658.7","4,631.9","-","0.52%"
"Jun 12, 2017","4,630.2","4,620.5","4,632.6","4,569.7","-","0.30%"
"Jun 09, 2017","4,616.3","4,646.9","4,655.1","4,587.3","-","-0.51%"
"Jun 08, 2017","4,639.8","4,623.7","4,650.0","4,607.8","-","0.29%"
"Jun 07, 2017","4,626.5","4,572.5","4,631.3","4,563.5","-","0.94%"
"Jun 06, 2017","4,583.4","4,590.3","4,604.6","4,583.2","-","-0.13%"
"Jun 05, 2017","4,589.5","4,602.6","4,619.2","4,584.6","-","-0.19%"
"Jun 02, 2017","4,598.4","4,592.3","4,627.9","4,589.0","-","0.56%"
"Jun 01, 2017","4,572.7","4,528.3","4,574.9","4,522.7","-","1.12%"
"May 31, 2017","4,522.0","4,535.5","4,539.0","4,488.8","-","-0.06%"
"May 30, 2017","4,524.9","4,517.6","4,543.7","4,505.4","-","-0.07%"
"May 26, 2017","4,527.9","4,514.6","4,539.1","4,512.3","-","0.10%"
"May 25, 2017","4,523.2","4,453.5","4,532.8","4,447.4","-","1.81%"
"May 24, 2017","4,442.8","4,435.1","4,461.7","4,433.0","-","0.47%"
